============================================================================================
ANSOFT                                                                              07/03/25
S Parameter Plot2                                                                   13:42:08

--------------------------------------------------------------------------------------------
        Freq [GHz]   mag(S(LumpPort_LINE5_end,LumpPort_LINE2_end)) []
                                                                     
10.800000000000001                                  0.006717453087701
10.800801603206413                                  0.006737910339805
10.801603206412826                                  0.006758487948197
10.802404809619238                                  0.006779186973821
10.803206412825650                                  0.006800008490125
10.804008016032064                                  0.006820953583246
10.804809619238478                                  0.006842023352198
10.805611222444890                                  0.006863218909064
10.806412825651302                                  0.006884541379189
10.807214428857716                                  0.006905991901383
10.808016032064129                                  0.006927571628116
10.808817635270540                                  0.006949281725729
10.809619238476953                                  0.006971123374641
10.810420841683367                                  0.006993097769563
10.811222444889781                                  0.007015206119714
10.812024048096193                                  0.007037449649041
10.812825651302605                                  0.007059829596448
10.813627254509019                                  0.007082347216021
10.814428857715431                                  0.007105003777261
10.815230460921844                                  0.007127800565325
10.816032064128256                                  0.007150738881266
10.816833667334668                                  0.007173820042280
10.817635270541082                                  0.007197045381957
10.818436873747496                                  0.007220416250535
10.819238476953908                                  0.007243934015165
10.820040080160320                                  0.007267600060173
10.820841683366734                                  0.007291415787330
10.821643286573147                                  0.007315382616131
10.822444889779558                                  0.007339501984074
10.823246492985971                                  0.007363775346947
10.824048096192385                                  0.007388204179116
10.824849699398799                                  0.007412789973831
10.825651302605211                                  0.007437534243520
10.826452905811623                                  0.007462438520102
10.827254509018037                                  0.007487504355303
10.828056112224449                                  0.007512733320976
10.828857715430862                                  0.007538127009427
10.829659318637274                                  0.007563687033750
10.830460921843686                                  0.007589415028171
10.831262525050100                                  0.007615312648385
10.832064128256514                                  0.007641381571922
10.832865731462926                                  0.007667623498500
10.833667334669338                                  0.007694040150394
10.834468937875751                                  0.007720633272816
10.835270541082165                                  0.007747404634292
10.836072144288577                                  0.007774356027057
10.836873747494989                                  0.007801489267453
10.837675350701403                                  0.007828806196331
10.838476953907817                                  0.007856308679475
10.839278557114229                                  0.007883998608016
10.840080160320641                                  0.007911877898869
10.840881763527054                                  0.007939948495173
10.841683366733466                                  0.007968212366742
10.842484969939880                                  0.007996671510522
10.843286573146292                                  0.008025327951060
10.844088176352704                                  0.008054183740986
10.844889779559118                                  0.008083240961497
10.845691382765532                                  0.008112501722858
10.846492985971945                                  0.008141968164911
10.847294589178356                                  0.008171642457595
10.848096192384769                                  0.008201526801477
10.848897795591183                                  0.008231623428295
10.849699398797595                                  0.008261934601508
10.850501002004007                                  0.008292462616869
10.851302605210421                                  0.008323209802995
10.852104208416835                                  0.008354178521962
10.852905811623247                                  0.008385371169907
10.853707414829659                                  0.008416790177644
10.854509018036072                                  0.008448438011293
10.855310621242484                                  0.008480317172924
10.856112224448898                                  0.008512430201216
10.856913827655310                                  0.008544779672123
10.857715430861722                                  0.008577368199570
