============================================================================================
ANSOFT                                                                              05/14/25
S Parameter Plot 3                                                                  14:27:53

--------------------------------------------------------------------------------------------
       Freq [GHz]   dB(S(LumpPort_LINE3_end,LumpPort_LINE1_end)) []
                                                                   
6.500000000000000                               -92.890356099486397
6.505025125628140                               -92.687692786207634
6.510050251256280                               -92.482740295420683
6.515075376884420                               -92.275448810388639
6.520100502512560                               -92.065766777568626
6.525125628140700                               -91.853640824904318
6.530150753768840                               -91.639015675241495
6.535175879396990                               -91.421834054514250
6.540201005025130                               -91.202036594316070
6.545226130653270                               -90.979561728433879
6.550251256281410                               -90.754345582895354
6.555276381909550                               -90.526321859030219
6.560301507537690                               -90.295421709004273
6.565326633165830                               -90.061573603235956
6.570351758793970                               -89.824703189049941
6.575376884422111                               -89.584733139861768
6.580402010050250                               -89.341582994117147
6.585427135678390                               -89.095168983138564
6.590452261306530                               -88.845403846946681
6.595477386934670                               -88.592196637027399
6.600502512562810                               -88.335452504918749
6.605527638190960                               -88.075072475367961
6.610552763819100                               -87.810953202685923
6.615577889447239                               -87.542986708770840
6.620603015075380                               -87.271060101122430
6.625628140703520                               -86.995055268970674
6.630653266331660                               -86.714848555441492
6.635678391959800                               -86.430310403446924
6.640703517587940                               -86.141304972717180
6.645728643216080                               -85.847689725096089
6.650753768844220                               -85.549314974872615
6.655778894472360                               -85.246023400535037
6.660804020100501                               -84.937649513885532
6.665829145728640                               -84.624019081945377
6.670854271356780                               -84.304948496492770
6.675879396984920                               -83.980244085406753
6.680904522613070                               -83.649701359209402
6.685929648241210                               -83.313104185313961
6.690954773869350                               -82.970223881426051
6.695979899497490                               -82.620818218368370
6.701005025125629                               -82.264630321165157
6.706030150753770                               -81.901387455590367
6.711055276381910                               -81.530799685450717
6.716080402010050                               -81.152558383600550
6.721105527638190                               -80.766334576998005
6.726130653266330                               -80.371777102931091
6.731155778894470                               -79.968510549747947
6.736180904522610                               -79.556132950890571
6.741206030150750                               -79.134213195596374
6.746231155778890                               -78.702288113064441
6.751256281407040                               -78.259859178933468
6.756281407035180                               -77.806388783246817
6.761306532663320                               -77.341295987207289
6.766331658291460                               -76.863951681471306
6.771356783919600                               -76.373673040644761
6.776381909547740                               -75.869717146157910
6.781407035175880                               -75.351273621483131
6.786432160804020                               -74.817456088026006
6.791457286432160                               -74.267292204689767
6.796482412060300                               -73.699711995972578
6.801507537688440                               -73.113534098259080
6.806532663316580                               -72.507449455805869
6.811557788944720                               -71.880001868526790
6.816582914572860                               -71.229564621304590
6.821608040201000                               -70.554312192274935
6.826633165829149                               -69.852185720625158
6.831658291457290                               -69.120850476245622
6.836683417085430                               -68.357642958619735
6.841708542713570                               -67.559504375446025
6.846733668341710                               -66.722895978521478
6.851758793969850                               -65.843689850110934
6.856783919597990                               -64.917025882159791
6.861809045226130                               -63.937121271137833
6.866834170854270                               -62.897011809149824
6.871859296482410                               -61.788192676142330
6.876884422110550                               -60.600106719500715
6.881909547738690                               -59.319393205257768
6.886934673366830                               -57.928744823414448
6.891959798994981                               -56.405092112362141
6.896984924623120                               -54.716562561787114
6.902010050251260                               -52.817035425194128
6.907035175879400                               -50.635504755276777
6.912060301507540                               -48.052688268258876
6.917085427135680                               -44.839940436126355
6.922110552763820                               -40.448602414586048
6.927135678391960                               -32.726951727455685
6.932160804020100                               -26.817764458729947
6.937185929648240                               -33.845378093540262
6.942211055276380                               -32.514669533373691
6.947236180904520                               -36.776163088632572
6.952261306532660                               -38.256001104112073
6.957286432160800                               -38.478827778568842
6.962311557788940                               -37.639612414279533
6.967336683417090                               -35.411336270886530
6.972361809045230                               -30.211483002065975
6.977386934673371                               -11.510246773809286
6.982412060301510                               -33.682405763777680
6.987437185929650                               -40.189087013895616
6.992462311557790                               -44.351227140586403
6.997487437185930                               -47.484878081189585
7.002512562814070                               -50.027069934464954
7.007537688442210                               -52.179702699331159
7.012562814070350                               -54.053778376634170
7.017587939698490                               -55.717388907290697
7.022613065326629                               -57.215586418619594
7.027638190954770                               -58.579877523780951
7.032663316582910                               -59.833248273801587
7.037688442211060                               -60.993036840557025
7.042713567839200                               -62.072677991956660
7.047738693467340                               -63.082815221311108
7.052763819095480                               -64.032038682476525
7.057788944723620                               -64.927391510582396
7.062814070351760                               -65.774727247889800
7.067839195979900                               -66.578968405839220
7.072864321608040                               -67.344297523496238
7.077889447236180                               -68.074300997828331
7.082914572864320                               -68.772079154998536
7.087939698492460                               -69.440331727316888
7.092964824120600                               -70.081425105875240
7.097989949748740                               -70.697445881716533
7.103015075376880                               -71.290243928012302
7.108040201005019                               -71.861467404081608
7.113065326633170                               -72.412591448804505
7.118090452261310                               -72.944941892715732
7.123115577889450                               -73.459715000368050
7.128140703517590                               -73.957994021153695
7.133165829145730                               -74.440763153315757
7.138190954773870                               -74.908919395424590
7.143216080402010                               -75.363282660522572
7.148241206030150                               -75.804604452146222
7.153266331658290                               -76.233575342625286
7.158291457286430                               -76.650831448164283
7.163316582914570                               -77.056960059111503
7.168341708542710                               -77.452504555225161
7.173366834170851                               -77.837968712913835
7.178391959799000                               -78.213820493116813
7.183417085427140                               -78.580495383671447
7.188442211055280                               -78.938399357991187
7.193467336683420                               -79.287911502030610
7.198492462311560                               -79.629386353451594
7.203517587939700                               -79.963155990225644
7.208542713567840                               -80.289531900381576
7.213567839195980                               -80.608806660000866
7.218592964824120                               -80.921255442705316
7.223618090452260                               -81.227137380648600
7.228643216080400                               -81.526696794287417
7.233668341708540                               -81.820164305901073
7.238693467336680                               -82.107757849863802
7.243718592964830                               -82.389683590999795
7.248743718592960                               -82.666136760919983
7.253768844221110                               -82.937302421022565
7.258793969849250                               -83.203356159756382
7.263819095477390                               -83.464464730877609
7.268844221105530                               -83.720786638598227
7.273869346733670                               -83.972472674872364
7.278894472361810                               -84.219666413458185
7.283919597989950                               -84.462504664876576
7.288944723618090                               -84.701117895936946
7.293969849246230                               -84.935630617102873
7.298994974874371                               -85.166161740619458
7.304020100502510                               -85.392824912022121
7.309045226130650                               -85.615728817373395
7.314070351758790                               -85.834977468335211
7.319095477386930                               -86.050670466975049
7.324120603015080                               -86.262903252016869
7.329145728643220                               -86.471767328074961
7.334170854271360                               -86.677350479276299
7.339195979899499                               -86.879736968522323
7.344221105527640                               -87.079007723544862
7.349246231155780                               -87.275240510790979
7.354271356783920                               -87.468510098085005
7.359296482412060                               -87.658888406924902
7.364321608040200                               -87.846444655201751
7.369346733668340                               -88.031245491053411
7.374371859296480                               -88.213355118509583
7.379396984924620                               -88.392835415525482
7.384422110552761                               -88.569746044952282
7.389447236180900                               -88.744144558945436
7.394472361809050                               -88.916086497274179
7.399497487437190                               -89.085625479952029
7.404522613065330                               -89.252813294584683
7.409547738693470                               -89.417699978784924
7.414572864321610                               -89.580333897992517
7.419597989949750                               -89.740761819001094
7.424623115577889                               -89.899028979472391
7.429648241206030                               -90.055179153701417
7.434673366834170                               -90.209254714869260
7.439698492462310                               -90.361296694009994
7.444723618090450                               -90.511344835894590
7.449748743718590                               -90.659437652027776
7.454773869346730                               -90.805612470929574
7.459798994974870                               -90.949905485872790
7.464824120603010                               -91.092351800225714
7.469849246231160                               -91.232985470543738
7.474874371859300                               -91.371839547543033
7.479899497487440                               -91.508946115082196
7.484924623115580                               -91.644336327261755
7.489949748743720                               -91.778040443755700
7.494974874371860                               -91.910087863471034
7.500000000000000                               -92.040507156630724
